Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-52,60.6,,0.03,,3151.17,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-25,60.83,,0.02,,1520.73,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-10,60.36,,0.01,,603.59,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.79,,,,60.79,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.79,,,,60.79,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.79,,,,60.79,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.79,,,,60.79,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.78,,,,60.78,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.76,,,,60.76,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.75,,,,60.75,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.56,,,,60.56,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.52,,,,60.52,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.29,,,,60.29,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.28,,,,60.28,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.27,,,,60.27,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.25,,,,60.25,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.25,,,,60.25,3/12/2024
 03/08/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.23,,,,60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.2,,,,-60.2,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.2,,,,-60.2,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.2,,,,-60.2,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.2,,,,-60.2,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.25,,,,-60.25,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.26,,,,-60.26,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.27,,,,-60.27,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.28,,,,-60.28,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.28,,,,-60.28,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.28,,,,-60.28,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.29,,,,-60.29,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.47,,,,-60.47,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.47,,,,-60.47,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.47,,,,-60.47,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.47,,,,-60.47,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.48,,,,-60.48,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.48,,,,-60.48,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.48,,,,-60.48,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.48,,,,-60.48,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.48,,,,-60.48,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.49,,,,-60.49,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.5,,,,-60.5,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.51,,,,-60.51,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.52,,,,-60.52,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.52,,,,-60.52,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.52,,,,-60.52,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.52,,,,-60.52,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.53,,,,-60.53,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.53,,,,-60.53,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.53,,,,-60.53,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.54,,,,-60.54,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.54,,,,-60.54,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.54,,,,-60.54,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.55,,,,-60.55,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.55,,,,-60.55,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.55,,,,-60.55,3/12/2024
 03/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.55,,,,-60.55,3/12/2024
